dataset,file_name,membership,label,original_length,paraphrase_length,n_narrative_segments,avg_sps,avg_wordsim,avg_final_score,elapsed_seconds,gemini_calls,gemini_retries,prompt_tokens,candidate_tokens,original,paraphrase,segments_json
wikimia24,WikiMIA24_WikiMIA_length128_00126.txt,member,1,723,951,1,0.9793420433998108,0.5084985059078323,0.4708435374919785,4.678581237792969,3,0,885,641,"The 2016 Ford EcoBoost 400 was a NASCAR Sprint Cup Series race held on November 20, 2016, at Homestead-Miami Speedway in Homestead, Florida. Contested over 268 laps – extended from 267 laps due to an overtime finish, on the 1.5 mile (2.4 km) oval, it was the 36th and final race of the 2016 NASCAR Sprint Cup Series season. Jimmie Johnson won the race, and with it his seventh career Cup championship, tying him with Dale Earnhardt and Richard Petty for the most Cup Series championships of all time. It also marked the final race for Sprint as the series sponsor, having been the Cup Series’ title sponsor since 2008, after buying out Nextel in late 2005. Monster Energy replaced Sprint as title sponsor for the series for","The Ford EcoBoost 400, which took place on November 20, 2016, at the Homestead-Miami Speedway in Homestead, Florida, was a NASCAR Sprint Cup Series event. This race, spanning 268 laps—an increase from the original 267 laps due to an overtime finish—on the 1.5 mile (2.4 km) oval track, represented the thirty-sixth and concluding race of the 2016 NASCAR Sprint Cup Series season. Jimmie Johnson emerged as the victor of the race, simultaneously securing his seventh career Cup championship. This achievement placed him in an exclusive group with Dale Earnhardt and Richard Petty, as they now share the record for the highest number of Cup Series championships ever attained. Furthermore, this event signified the last race sponsored by Sprint, which had served as the Cup Series' title sponsor since 2008, following its acquisition of Nextel in late 2005. Monster Energy subsequently assumed the role of title sponsor for the series, replacing Sprint.","[{""type"": ""narrative"", ""original"": ""The 2016 Ford EcoBoost 400 was a NASCAR Sprint Cup Series race held on November 20, 2016, at Homestead-Miami Speedway in Homestead, Florida. Contested over 268 laps \u2013 extended from 267 laps due to an overtime finish, on the 1.5 mile (2.4 km) oval, it was the 36th and final race of the 2016 NASCAR Sprint Cup Series season. Jimmie Johnson won the race, and with it his seventh career Cup championship, tying him with Dale Earnhardt and Richard Petty for the most Cup Series championships of all time. It also marked the final race for Sprint as the series sponsor, having been the Cup Series\u2019 title sponsor since 2008, after buying out Nextel in late 2005. Monster Energy replaced Sprint as title sponsor for the series for"", ""selected"": ""The Ford EcoBoost 400, which took place on November 20, 2016, at the Homestead-Miami Speedway in Homestead, Florida, was a NASCAR Sprint Cup Series event. This race, spanning 268 laps\u2014an increase from the original 267 laps due to an overtime finish\u2014on the 1.5 mile (2.4 km) oval track, represented the thirty-sixth and concluding race of the 2016 NASCAR Sprint Cup Series season. Jimmie Johnson emerged as the victor of the race, simultaneously securing his seventh career Cup championship. This achievement placed him in an exclusive group with Dale Earnhardt and Richard Petty, as they now share the record for the highest number of Cup Series championships ever attained. Furthermore, this event signified the last race sponsored by Sprint, which had served as the Cup Series' title sponsor since 2008, following its acquisition of Nextel in late 2005. Monster Energy subsequently assumed the role of title sponsor for the series, replacing Sprint."", ""sps"": 0.9793420433998108, ""wordsim"": 0.5084985059078323, ""final_score"": 0.4708435374919785}]"
wikimia24,WikiMIA24_WikiMIA_length128_00445.txt,member,1,829,1202,1,0.8827170729637146,0.3802496616568132,0.5024674113069014,5.4608154296875,3,0,828,659,"The 2016 United States Senate election in Iowa was held November 8, 2016, to elect a member of the United States Senate to represent the State of Iowa, concurrently with the 2016 U.S. presidential election, as well as other elections to the United States Senate in other states and elections to the United States House of Representatives and various state and local elections. Incumbent Republican Senator Chuck Grassley won reelection to a seventh term in office. Primary elections were held June 7, 2016, with Grassley facing no primary opposition, and former lieutenant governor Patty Judge winning the Democratic nomination. Grassley won a seventh term in a sixth consecutive landslide and outperformed Donald Trump, who also won the state that year; nevertheless, this represented Grassley's worst re-election performance at","The election for a United States Senator from Iowa took place on November 8, 2016. This event was part of a larger electoral cycle that included the 2016 U.S. presidential election, other contests for the United States Senate across various states, elections for the United States House of Representatives, and numerous state and local elections. The individual chosen would serve as Iowa's representative in the United States Senate. The sitting Republican Senator, Chuck Grassley, successfully secured his reelection, earning a seventh term in public office. The primary elections, which determined the candidates for the general election, occurred on June 7, 2016. Senator Grassley did not face any challengers from within his own party during the primary phase. On the Democratic side, former lieutenant governor Patty Judge emerged victorious, securing her party's nomination. Grassley's victory marked his seventh term and his sixth consecutive win by a significant margin. His performance in the election exceeded that of Donald Trump, who also carried the state in the same year. Despite this strong showing, this particular reelection represented Grassley's least dominant performance to date.","[{""type"": ""narrative"", ""original"": ""The 2016 United States Senate election in Iowa was held November 8, 2016, to elect a member of the United States Senate to represent the State of Iowa, concurrently with the 2016 U.S. presidential election, as well as other elections to the United States Senate in other states and elections to the United States House of Representatives and various state and local elections. Incumbent Republican Senator Chuck Grassley won reelection to a seventh term in office. Primary elections were held June 7, 2016, with Grassley facing no primary opposition, and former lieutenant governor Patty Judge winning the Democratic nomination. Grassley won a seventh term in a sixth consecutive landslide and outperformed Donald Trump, who also won the state that year; nevertheless, this represented Grassley's worst re-election performance at"", ""selected"": ""The election for a United States Senator from Iowa took place on November 8, 2016. This event was part of a larger electoral cycle that included the 2016 U.S. presidential election, other contests for the United States Senate across various states, elections for the United States House of Representatives, and numerous state and local elections. The individual chosen would serve as Iowa's representative in the United States Senate. The sitting Republican Senator, Chuck Grassley, successfully secured his reelection, earning a seventh term in public office. The primary elections, which determined the candidates for the general election, occurred on June 7, 2016. Senator Grassley did not face any challengers from within his own party during the primary phase. On the Democratic side, former lieutenant governor Patty Judge emerged victorious, securing her party's nomination. Grassley's victory marked his seventh term and his sixth consecutive win by a significant margin. His performance in the election exceeded that of Donald Trump, who also carried the state in the same year. Despite this strong showing, this particular reelection represented Grassley's least dominant performance to date."", ""sps"": 0.8827170729637146, ""wordsim"": 0.3802496616568132, ""final_score"": 0.5024674113069014}]"
wikimia24,WikiMIA24_WikiMIA_length128_00414.txt,member,1,821,1030,1,0.9903057813644409,0.4486620401306753,0.5416437412337656,5.499506235122681,3,0,831,628,"The 2016 Verizon workers' strike was a labor action in the United States involving about 40,000 Verizon Communications landline and Verizon Fios workers. The strike, which began April 13, was organized by trade unions International Brotherhood of Electrical Workers and the Communications Workers of America, and represents the biggest labor action in the United States since the Verizon strike of 2011 when 45,000 workers walked out. Picket lines were established along the East Coast of the United States, from Virginia to Massachusetts. A tentative agreement to end the strike was announced Friday, May 27. Verizon workers had been without a contract since August 2015 due to a disagreement about support services being outsourced to call centers in the Philippines, Mexico, and the Dominican Republic, a cap placed on","The 2016 industrial dispute at Verizon was a significant labor protest in the United States, engaging roughly 40,000 employees from Verizon Communications' landline and Verizon Fios divisions. This work stoppage, which commenced on April 13, was orchestrated by the International Brotherhood of Electrical Workers and the Communications Workers of America, both prominent trade unions. It marked the most substantial labor action in the U.S. since the 2011 Verizon strike, during which 45,000 workers ceased work. Striking employees formed picket lines spanning the East Coast of the United States, extending from Virginia northward to Massachusetts. A provisional accord to conclude the strike was publicly disclosed on Friday, May 27. Verizon personnel had been operating without a formal contract since August 2015. This contractual vacuum stemmed from a dispute concerning the outsourcing of support services to call centers located in the Philippines, Mexico, and the Dominican Republic, alongside a proposed limitation on...","[{""type"": ""narrative"", ""original"": ""The 2016 Verizon workers' strike was a labor action in the United States involving about 40,000 Verizon Communications landline and Verizon Fios workers. The strike, which began April 13, was organized by trade unions International Brotherhood of Electrical Workers and the Communications Workers of America, and represents the biggest labor action in the United States since the Verizon strike of 2011 when 45,000 workers walked out. Picket lines were established along the East Coast of the United States, from Virginia to Massachusetts. A tentative agreement to end the strike was announced Friday, May 27. Verizon workers had been without a contract since August 2015 due to a disagreement about support services being outsourced to call centers in the Philippines, Mexico, and the Dominican Republic, a cap placed on"", ""selected"": ""The 2016 industrial dispute at Verizon was a significant labor protest in the United States, engaging roughly 40,000 employees from Verizon Communications' landline and Verizon Fios divisions. This work stoppage, which commenced on April 13, was orchestrated by the International Brotherhood of Electrical Workers and the Communications Workers of America, both prominent trade unions. It marked the most substantial labor action in the U.S. since the 2011 Verizon strike, during which 45,000 workers ceased work. Striking employees formed picket lines spanning the East Coast of the United States, extending from Virginia northward to Massachusetts. A provisional accord to conclude the strike was publicly disclosed on Friday, May 27. Verizon personnel had been operating without a formal contract since August 2015. This contractual vacuum stemmed from a dispute concerning the outsourcing of support services to call centers located in the Philippines, Mexico, and the Dominican Republic, alongside a proposed limitation on..."", ""sps"": 0.9903057813644409, ""wordsim"": 0.4486620401306753, ""final_score"": 0.5416437412337656}]"
wikimia24,WikiMIA24_WikiMIA_length128_00279.txt,non_member,0,782,865,1,0.9512125849723816,0.4329329997219906,0.518279585250391,4.8297529220581055,3,0,870,587,"The 2024 Scotland Tri-Nation Series will be the third round of the 2023–2027 ICC Cricket World Cup League 2 cricket tournament, which is scheduled to be held in Scotland in July 2024. The tri-nation series is scheduled to be contested by the men's national teams of Scotland, Namibia and Oman. The matches will be played as One Day International (ODI) fixtures. Originally scheduled for May 2024, the series was rescheduled to July due to ""unprecedented poor weather"" resulting in a delay in the preparation of the playing pitches. A one-off Twenty20 International (T20I) between match Scotland and Oman was scheduled to be held following the League 2 series in May. The T20I match was confirmed to be cancelled in Cricket Scotland's announcement of the series postponement in April","The Scotland Tri-Nation Series, planned for 2024, constitutes the third stage of the 2023–2027 ICC Cricket World Cup League 2 cricket competition. This event is slated to take place within Scotland during July of 2024. The three-nation series is set to feature the men's national squads representing Scotland, Namibia, and Oman. All games will be contested as One Day International (ODI) matches. Initially slated for May 2024, the series experienced a postponement to July attributed to ""unprecedented poor weather,"" which subsequently caused a delay in getting the playing fields ready. A solitary Twenty20 International (T20I) fixture between Scotland and Oman had been arranged to occur subsequent to the League 2 series in May. However, Cricket Scotland confirmed the cancellation of this T20I match in their April announcement regarding the series' deferment.","[{""type"": ""narrative"", ""original"": ""The 2024 Scotland Tri-Nation Series will be the third round of the 2023\u20132027 ICC Cricket World Cup League 2 cricket tournament, which is scheduled to be held in Scotland in July 2024. The tri-nation series is scheduled to be contested by the men's national teams of Scotland, Namibia and Oman. The matches will be played as One Day International (ODI) fixtures. Originally scheduled for May 2024, the series was rescheduled to July due to \""unprecedented poor weather\"" resulting in a delay in the preparation of the playing pitches. A one-off Twenty20 International (T20I) between match Scotland and Oman was scheduled to be held following the League 2 series in May. The T20I match was confirmed to be cancelled in Cricket Scotland's announcement of the series postponement in April"", ""selected"": ""The Scotland Tri-Nation Series, planned for 2024, constitutes the third stage of the 2023\u20132027 ICC Cricket World Cup League 2 cricket competition. This event is slated to take place within Scotland during July of 2024. The three-nation series is set to feature the men's national squads representing Scotland, Namibia, and Oman. All games will be contested as One Day International (ODI) matches. Initially slated for May 2024, the series experienced a postponement to July attributed to \""unprecedented poor weather,\"" which subsequently caused a delay in getting the playing fields ready. A solitary Twenty20 International (T20I) fixture between Scotland and Oman had been arranged to occur subsequent to the League 2 series in May. However, Cricket Scotland confirmed the cancellation of this T20I match in their April announcement regarding the series' deferment."", ""sps"": 0.9512125849723816, ""wordsim"": 0.4329329997219906, ""final_score"": 0.518279585250391}]"
wikimia24,WikiMIA24_WikiMIA_length128_00209.txt,non_member,0,727,1029,1,0.9799549579620361,0.38204433326384546,0.5979106246981907,6.047671556472778,3,0,933,755,"Early presidential elections in Iran were held on 28 June and 5 July 2024, in which reformist candidate Masoud Pezeshkian won the second round with 55% of the vote. Following the death of the then president Ebrahim Raisi in a helicopter crash on 19 May, early elections were announced. Four candidates contested the first round of the election, in which Masoud Pezeshkian won 44%, Saeed Jalili won 40%, Mohammad Bagher Ghalibaf won 14% and Mostafa Pourmohammadi won less than 1% of the vote. Pezeshkian was the only reformist candidate on the ballot. As no candidate won a majority in the first round, a run off vote was held on 5 July between Jalili and Pezeshkian, which the latter won with 53.7% of the vote. On 6 July 2024,","Iran conducted its snap presidential elections on two dates: June 28 and July 5, 2024. In the second and final round of voting, the reformist candidate, Masoud Pezeshkian, emerged victorious, securing 55% of the ballots cast. These early elections were declared subsequent to the demise of the incumbent president, Ebrahim Raisi, who perished in a helicopter accident on May 19. The initial round of the election saw four individuals vying for the presidency. Masoud Pezeshkian garnered 44% of the votes, Saeed Jalili received 40%, Mohammad Bagher Ghalibaf obtained 14%, and Mostafa Pourmohammadi acquired less than 1% of the total votes. Notably, Pezeshkian was the sole reformist contender among those listed on the ballot. Since none of the candidates achieved an outright majority in the first round, a decisive run-off election was scheduled for July 5. This final contest pitted Jalili against Pezeshkian, with Pezeshkian ultimately prevailing by securing 53.7% of the vote. The date of July 6, 2024, followed these events.","[{""type"": ""narrative"", ""original"": ""Early presidential elections in Iran were held on 28 June and 5 July 2024, in which reformist candidate Masoud Pezeshkian won the second round with 55% of the vote. Following the death of the then president Ebrahim Raisi in a helicopter crash on 19 May, early elections were announced. Four candidates contested the first round of the election, in which Masoud Pezeshkian won 44%, Saeed Jalili won 40%, Mohammad Bagher Ghalibaf won 14% and Mostafa Pourmohammadi won less than 1% of the vote. Pezeshkian was the only reformist candidate on the ballot. As no candidate won a majority in the first round, a run off vote was held on 5 July between Jalili and Pezeshkian, which the latter won with 53.7% of the vote. On 6 July 2024,"", ""selected"": ""Iran conducted its snap presidential elections on two dates: June 28 and July 5, 2024. In the second and final round of voting, the reformist candidate, Masoud Pezeshkian, emerged victorious, securing 55% of the ballots cast. These early elections were declared subsequent to the demise of the incumbent president, Ebrahim Raisi, who perished in a helicopter accident on May 19. The initial round of the election saw four individuals vying for the presidency. Masoud Pezeshkian garnered 44% of the votes, Saeed Jalili received 40%, Mohammad Bagher Ghalibaf obtained 14%, and Mostafa Pourmohammadi acquired less than 1% of the total votes. Notably, Pezeshkian was the sole reformist contender among those listed on the ballot. Since none of the candidates achieved an outright majority in the first round, a decisive run-off election was scheduled for July 5. This final contest pitted Jalili against Pezeshkian, with Pezeshkian ultimately prevailing by securing 53.7% of the vote. The date of July 6, 2024, followed these events."", ""sps"": 0.9799549579620361, ""wordsim"": 0.38204433326384546, ""final_score"": 0.5979106246981907}]"
wikimia24,WikiMIA24_WikiMIA_length128_00436.txt,non_member,0,750,1118,1,0.9296443462371826,0.370117076808352,0.5595272694288307,6.193857669830322,3,0,909,735,"The 2024 General Tire 200 was the 3rd stock car race of the 2024 ARCA Menards Series season, and the 62nd running of the event. The race was held on Saturday, April 20, 2024, at Talladega Superspeedway in Lincoln, Alabama, a 2.66 mile (4.28 km) permanent quad-oval shaped asphalt superspeedway. The race took the scheduled 76 laps to complete. Jake Finch, driving for Venturini Motorsports, would find redemption from Daytona, and put on a blistering performance, leading every lap of the race to earn his first career ARCA Menards Series win. It was the first Talladega race in series history where a driver led every lap to win the race. To fill out the podium, Kris Wright, driving for Venturini Motorsports, and Tanner Gray, driving for Joe Gibbs","The 2024 General Tire 200 represented the third stock car competition within the 2024 ARCA Menards Series calendar, concurrently marking the 62nd occasion this particular event has been staged. This automotive contest unfolded on Saturday, April 20, 2024, at the Talladega Superspeedway, situated in Lincoln, Alabama. This venue is a permanent quad-oval asphalt superspeedway spanning 2.66 miles (4.28 km) in length. The entirety of the race comprised the predetermined 76 laps. Jake Finch, competing under the Venturini Motorsports banner, managed to overcome his previous setback at Daytona, delivering an exceptionally dominant display by maintaining the lead for every single lap of the race, thereby securing his inaugural victory in the ARCA Menards Series. This specific event holds historical significance as it was the first instance in the series' history at Talladega where a single driver commanded the lead for the entire duration of the race en route to victory. Completing the top three finishers were Kris Wright, also representing Venturini Motorsports, and Tanner Gray, who was driving for Joe Gibbs.","[{""type"": ""narrative"", ""original"": ""The 2024 General Tire 200 was the 3rd stock car race of the 2024 ARCA Menards Series season, and the 62nd running of the event. The race was held on Saturday, April 20, 2024, at Talladega Superspeedway in Lincoln, Alabama, a 2.66 mile (4.28 km) permanent quad-oval shaped asphalt superspeedway. The race took the scheduled 76 laps to complete. Jake Finch, driving for Venturini Motorsports, would find redemption from Daytona, and put on a blistering performance, leading every lap of the race to earn his first career ARCA Menards Series win. It was the first Talladega race in series history where a driver led every lap to win the race. To fill out the podium, Kris Wright, driving for Venturini Motorsports, and Tanner Gray, driving for Joe Gibbs"", ""selected"": ""The 2024 General Tire 200 represented the third stock car competition within the 2024 ARCA Menards Series calendar, concurrently marking the 62nd occasion this particular event has been staged. This automotive contest unfolded on Saturday, April 20, 2024, at the Talladega Superspeedway, situated in Lincoln, Alabama. This venue is a permanent quad-oval asphalt superspeedway spanning 2.66 miles (4.28 km) in length. The entirety of the race comprised the predetermined 76 laps. Jake Finch, competing under the Venturini Motorsports banner, managed to overcome his previous setback at Daytona, delivering an exceptionally dominant display by maintaining the lead for every single lap of the race, thereby securing his inaugural victory in the ARCA Menards Series. This specific event holds historical significance as it was the first instance in the series' history at Talladega where a single driver commanded the lead for the entire duration of the race en route to victory. Completing the top three finishers were Kris Wright, also representing Venturini Motorsports, and Tanner Gray, who was driving for Joe Gibbs."", ""sps"": 0.9296443462371826, ""wordsim"": 0.370117076808352, ""final_score"": 0.5595272694288307}]"
wikimia24,WikiMIA24_WikiMIA_length128_00153.txt,member,1,720,914,1,0.9523183703422546,0.4438770189792522,0.5084413513630024,5.036853313446045,3,0,858,645,"The 2016 WD-40 Phillip Island SuperSprint was a motor racing event for V8 Supercars, held on the weekend of 15 to 17 April 2016. The event was held at the Phillip Island Grand Prix Circuit at Phillip Island, Victoria, and consisted of one race of 120 kilometres and one race of 200 km in length. It was the third event of fourteen in the 2016 International V8 Supercars Championship and hosted Races 6 and 7 of the season. The event was the 18th running of the Phillip Island SuperSprint and was the 500th event in the combined history of the Australian Touring Car Championship and V8 Supercars. The event was dominated by Scott McLaughlin, who won both races from pole position. Second place was taken by Jamie Whincup","The 2016 WD-40 Phillip Island SuperSprint, a V8 Supercars motor racing competition, took place from April 15th to April 17th, 2016. This event unfolded at the Phillip Island Grand Prix Circuit, located on Phillip Island in Victoria, and featured a pair of races: one spanning 120 kilometers and another covering 200 kilometers. It represented the third out of fourteen events in the 2016 International V8 Supercars Championship, encompassing Races 6 and 7 of that particular season. This marked the 18th occasion that the Phillip Island SuperSprint was conducted, and it also held the distinction of being the 500th event in the cumulative history of both the Australian Touring Car Championship and V8 Supercars. Scott McLaughlin exhibited a commanding performance throughout the event, securing victory in both races after starting from pole position in each. The runner-up position was claimed by Jamie Whincup.","[{""type"": ""narrative"", ""original"": ""The 2016 WD-40 Phillip Island SuperSprint was a motor racing event for V8 Supercars, held on the weekend of 15 to 17 April 2016. The event was held at the Phillip Island Grand Prix Circuit at Phillip Island, Victoria, and consisted of one race of 120 kilometres and one race of 200 km in length. It was the third event of fourteen in the 2016 International V8 Supercars Championship and hosted Races 6 and 7 of the season. The event was the 18th running of the Phillip Island SuperSprint and was the 500th event in the combined history of the Australian Touring Car Championship and V8 Supercars. The event was dominated by Scott McLaughlin, who won both races from pole position. Second place was taken by Jamie Whincup"", ""selected"": ""The 2016 WD-40 Phillip Island SuperSprint, a V8 Supercars motor racing competition, took place from April 15th to April 17th, 2016. This event unfolded at the Phillip Island Grand Prix Circuit, located on Phillip Island in Victoria, and featured a pair of races: one spanning 120 kilometers and another covering 200 kilometers. It represented the third out of fourteen events in the 2016 International V8 Supercars Championship, encompassing Races 6 and 7 of that particular season. This marked the 18th occasion that the Phillip Island SuperSprint was conducted, and it also held the distinction of being the 500th event in the cumulative history of both the Australian Touring Car Championship and V8 Supercars. Scott McLaughlin exhibited a commanding performance throughout the event, securing victory in both races after starting from pole position in each. The runner-up position was claimed by Jamie Whincup."", ""sps"": 0.9523183703422546, ""wordsim"": 0.4438770189792522, ""final_score"": 0.5084413513630024}]"
wikimia24,WikiMIA24_WikiMIA_length128_00323.txt,non_member,0,802,1047,1,0.975110650062561,0.44599690955623156,0.5291137405063295,5.226129770278931,3,0,864,617,"The 2024 Big Ten men's basketball tournament (branded as the 2024 TIAA Big Ten Men's Basketball Tournament for sponsorship reasons) was a postseason men's basketball tournament for the Big Ten Conference of the 2023–24 NCAA Division I men's basketball season which took place from March 13–17, 2024. The tournament was held at the Target Center in Minneapolis, Minnesota. This was the first year in which the first round is broadcast by Peacock. As the tournament winner, Illinois received the conference's automatic bid to the 2024 NCAA Division I men's basketball tournament. This was the last season in the current tournament format as the conference will expand to 18 teams the following year. The conference announced that only 15 teams will participate in future tournaments with the bottom three","The men's basketball tournament for the Big Ten Conference in the 2023–24 NCAA Division I men's basketball season, officially known as the 2024 TIAA Big Ten Men's Basketball Tournament due to sponsorship branding, was a significant postseason event. This tournament transpired between March 13 and March 17, 2024. The venue selected for this sporting competition was the Target Center, situated in Minneapolis, Minnesota. A notable change this year was the broadcasting of the initial round, which was exclusively aired on Peacock. Illinois emerged as the victor of the tournament, consequently securing the conference's automatic qualification for the 2024 NCAA Division I men's basketball tournament. This particular season marked the final instance of the existing tournament structure, as the conference is scheduled to expand to 18 teams in the subsequent year. The conference has made an announcement that, going forward, only 15 teams will be eligible to participate in future tournaments, with the three lowest-ranked teams being excluded.","[{""type"": ""narrative"", ""original"": ""The 2024 Big Ten men's basketball tournament (branded as the 2024 TIAA Big Ten Men's Basketball Tournament for sponsorship reasons) was a postseason men's basketball tournament for the Big Ten Conference of the 2023\u201324 NCAA Division I men's basketball season which took place from March 13\u201317, 2024. The tournament was held at the Target Center in Minneapolis, Minnesota. This was the first year in which the first round is broadcast by Peacock. As the tournament winner, Illinois received the conference's automatic bid to the 2024 NCAA Division I men's basketball tournament. This was the last season in the current tournament format as the conference will expand to 18 teams the following year. The conference announced that only 15 teams will participate in future tournaments with the bottom three"", ""selected"": ""The men's basketball tournament for the Big Ten Conference in the 2023\u201324 NCAA Division I men's basketball season, officially known as the 2024 TIAA Big Ten Men's Basketball Tournament due to sponsorship branding, was a significant postseason event. This tournament transpired between March 13 and March 17, 2024. The venue selected for this sporting competition was the Target Center, situated in Minneapolis, Minnesota. A notable change this year was the broadcasting of the initial round, which was exclusively aired on Peacock. Illinois emerged as the victor of the tournament, consequently securing the conference's automatic qualification for the 2024 NCAA Division I men's basketball tournament. This particular season marked the final instance of the existing tournament structure, as the conference is scheduled to expand to 18 teams in the subsequent year. The conference has made an announcement that, going forward, only 15 teams will be eligible to participate in future tournaments, with the three lowest-ranked teams being excluded."", ""sps"": 0.975110650062561, ""wordsim"": 0.44599690955623156, ""final_score"": 0.5291137405063295}]"
wikimia24,WikiMIA24_WikiMIA_length128_00511.txt,non_member,0,727,957,1,0.9868173599243164,0.35258877616930734,0.634228583755009,5.544869422912598,3,0,861,652,"The 2024 UFL draft, also known as the 2024 UFL college draft, is the first annual meeting of United Football League (UFL) franchises to select newly eligible players ahead of the 2025 UFL season. It is the first rookie draft since the league formed from the merger of the United States Football League (USFL) and XFL. Previously, the two predecessor leagues held separate rookie drafts in 2023 prior to the merger and then a dispersal draft in 2024 following the merge and contraction from 16 total pre-merger teams to the current 8 teams that competed in the 2024 season. The draft will be held on July 17, 2024 and was announced only six days prior. The announcement of the draft also coincided with the beginning a series of","The 2024 UFL college draft, alternatively referred to as the 2024 UFL draft, represents the inaugural yearly gathering where franchises from the United Football League (UFL) will choose players who have recently become eligible to play, in anticipation of the 2025 UFL season. This event marks the initial rookie draft since the league's inception through the unification of the United States Football League (USFL) and the XFL. Prior to this, in 2023, the two preceding leagues conducted their own distinct rookie drafts before their consolidation. Subsequently, in 2024, a dispersal draft took place after the merger and the reduction in the number of teams, shrinking from a collective 16 teams before the merger to the present 8 teams that participated in the 2024 season. The draft is scheduled for July 17, 2024, an announcement that was made just six days beforehand. Concurrently with the draft's announcement, a succession of events also commenced.","[{""type"": ""narrative"", ""original"": ""The 2024 UFL draft, also known as the 2024 UFL college draft, is the first annual meeting of United Football League (UFL) franchises to select newly eligible players ahead of the 2025 UFL season. It is the first rookie draft since the league formed from the merger of the United States Football League (USFL) and XFL. Previously, the two predecessor leagues held separate rookie drafts in 2023 prior to the merger and then a dispersal draft in 2024 following the merge and contraction from 16 total pre-merger teams to the current 8 teams that competed in the 2024 season. The draft will be held on July 17, 2024 and was announced only six days prior. The announcement of the draft also coincided with the beginning a series of"", ""selected"": ""The 2024 UFL college draft, alternatively referred to as the 2024 UFL draft, represents the inaugural yearly gathering where franchises from the United Football League (UFL) will choose players who have recently become eligible to play, in anticipation of the 2025 UFL season. This event marks the initial rookie draft since the league's inception through the unification of the United States Football League (USFL) and the XFL. Prior to this, in 2023, the two preceding leagues conducted their own distinct rookie drafts before their consolidation. Subsequently, in 2024, a dispersal draft took place after the merger and the reduction in the number of teams, shrinking from a collective 16 teams before the merger to the present 8 teams that participated in the 2024 season. The draft is scheduled for July 17, 2024, an announcement that was made just six days beforehand. Concurrently with the draft's announcement, a succession of events also commenced."", ""sps"": 0.9868173599243164, ""wordsim"": 0.35258877616930734, ""final_score"": 0.634228583755009}]"
wikimia24,WikiMIA24_WikiMIA_length128_00169.txt,member,1,768,976,1,0.9722915291786194,0.47353740015930007,0.4987541290193193,5.108098030090332,3,0,825,604,"The 2016 Sacrifice (also known as Impact Wrestling: Sacrifice) was a professional wrestling television special produced by Total Nonstop Action Wrestling (TNA), which took place on March 19, 2016 at the Impact Zone in Orlando, Florida and aired on Pop TV on April 26. It was the tenth event under the Sacrifice chronology. Unlike the previous events, this event was not included on pay-per-view (PPV) and instead, was featured as a special edition of TNA's weekly broadcast of Impact Wrestling on Pop TV. Five matches were contested at the event. The main event was a no disqualification match between Ethan Carter III and Mike Bennett, which Bennett won. In other prominent matches on the undercard, Bram defeated Eric Young in a falls count anywhere match to win the","The professional wrestling television special, originally titled the 2016 Sacrifice (alternatively referred to as Impact Wrestling: Sacrifice), was created by Total Nonstop Action Wrestling (TNA). This event occurred on March 19, 2016, at the Impact Zone, located in Orlando, Florida, and was broadcast to audiences on Pop TV on April 26. Marking its tenth installment, this event was part of the ongoing Sacrifice series. In contrast to prior events in the series, this particular iteration was not made available through pay-per-view (PPV). Rather, it was presented as a unique broadcast within TNA's regularly scheduled weekly program, Impact Wrestling, on Pop TV. The event comprised a total of five matches. The headline match, a no disqualification encounter, featured Ethan Carter III and Mike Bennett, with Bennett emerging as the victor. Among the other notable matches on the undercard, Bram triumphed over Eric Young in a falls count anywhere match, securing a win.","[{""type"": ""narrative"", ""original"": ""The 2016 Sacrifice (also known as Impact Wrestling: Sacrifice) was a professional wrestling television special produced by Total Nonstop Action Wrestling (TNA), which took place on March 19, 2016 at the Impact Zone in Orlando, Florida and aired on Pop TV on April 26. It was the tenth event under the Sacrifice chronology. Unlike the previous events, this event was not included on pay-per-view (PPV) and instead, was featured as a special edition of TNA's weekly broadcast of Impact Wrestling on Pop TV. Five matches were contested at the event. The main event was a no disqualification match between Ethan Carter III and Mike Bennett, which Bennett won. In other prominent matches on the undercard, Bram defeated Eric Young in a falls count anywhere match to win the"", ""selected"": ""The professional wrestling television special, originally titled the 2016 Sacrifice (alternatively referred to as Impact Wrestling: Sacrifice), was created by Total Nonstop Action Wrestling (TNA). This event occurred on March 19, 2016, at the Impact Zone, located in Orlando, Florida, and was broadcast to audiences on Pop TV on April 26. Marking its tenth installment, this event was part of the ongoing Sacrifice series. In contrast to prior events in the series, this particular iteration was not made available through pay-per-view (PPV). Rather, it was presented as a unique broadcast within TNA's regularly scheduled weekly program, Impact Wrestling, on Pop TV. The event comprised a total of five matches. The headline match, a no disqualification encounter, featured Ethan Carter III and Mike Bennett, with Bennett emerging as the victor. Among the other notable matches on the undercard, Bram triumphed over Eric Young in a falls count anywhere match, securing a win."", ""sps"": 0.9722915291786194, ""wordsim"": 0.47353740015930007, ""final_score"": 0.4987541290193193}]"
