file_name,file_path,dataset_family,source_dataset,split,language,label,estimated_membership,text_hash
WikiMIA25_WikiMIA_length32_00000.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00000.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,a65fbb9d397f450b0aae234f91d66a99
WikiMIA25_WikiMIA_length32_00001.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00001.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,73d48b9d546ff7306211ea8ca34be401
WikiMIA25_WikiMIA_length32_00002.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00002.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,4c208c0460f63e07c75f81af56c01099
WikiMIA25_WikiMIA_length32_00003.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00003.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,5a80daba2ef429cb28bf3a41f8770d98
WikiMIA25_WikiMIA_length32_00004.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00004.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,9e15699baedd081c6cbf391f15d26630
WikiMIA25_WikiMIA_length32_00005.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00005.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,7e56a72044e84d9e2fef9bbbbaa7124d
WikiMIA25_WikiMIA_length32_00006.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00006.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,bc8f46247e3815efb4b2dea64241ed85
WikiMIA25_WikiMIA_length32_00007.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00007.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,a51792d3078f3d5d858efcbb75dca3b1
WikiMIA25_WikiMIA_length32_00008.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00008.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,18bb753ca56cfc8fdd917afbc5ee7635
WikiMIA25_WikiMIA_length32_00009.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00009.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,db50c6b8835cca8902c7fd276027de4d
WikiMIA25_WikiMIA_length32_00010.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00010.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,4d9f0084fe76e77829c0073d4f1e6356
WikiMIA25_WikiMIA_length32_00011.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00011.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,afb66551b19553231a0de032bca58157
WikiMIA25_WikiMIA_length32_00012.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00012.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,81b2bcf27f11fb00d2fac404cfc94063
WikiMIA25_WikiMIA_length32_00013.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00013.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,ca2b49e8ca9dff3bce401826927c1bd9
WikiMIA25_WikiMIA_length32_00014.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00014.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,32477192fe58f82eeadfbe891b27aa58
WikiMIA25_WikiMIA_length32_00015.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00015.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,7a39c50466612bbb337f0cdc3998077a
WikiMIA25_WikiMIA_length32_00016.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00016.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,2249b763a642d9f6eba5a639085dcf92
WikiMIA25_WikiMIA_length32_00017.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00017.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,266b3d99dc78746841a017208802f404
WikiMIA25_WikiMIA_length32_00018.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00018.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,4e2dfdddf32ee6e709fe311d63684b5e
WikiMIA25_WikiMIA_length32_00019.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00019.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,eb7e2d1f47173e524b555ccec95f383f
WikiMIA25_WikiMIA_length32_00020.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00020.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,6df42ca8e37d9276eb1cffbd80f9219f
WikiMIA25_WikiMIA_length32_00021.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00021.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,1133869ce10dc731e490406d61130564
WikiMIA25_WikiMIA_length32_00022.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00022.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,cec8f169a8a6649948b3c519c93cd0f7
WikiMIA25_WikiMIA_length32_00023.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00023.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,0e4459491f088bf808396a1808d29985
WikiMIA25_WikiMIA_length32_00024.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00024.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,a71afffa740eeefd55ef9a9fa57e3cd4
WikiMIA25_WikiMIA_length32_00025.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00025.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,509822abf54926af9c330285831be827
WikiMIA25_WikiMIA_length32_00026.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00026.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,3ff3d1981a94f1b9031278cad11792b1
WikiMIA25_WikiMIA_length32_00027.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00027.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,629cce15f905ef329b2536e1a7dcbced
WikiMIA25_WikiMIA_length32_00028.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00028.txt,wikimia,WikiMIA25,WikiMIA_length32,english,1,member,b4245964ad7a7c3545e394f4ea37afa3
WikiMIA25_WikiMIA_length32_00029.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00029.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,9e15699baedd081c6cbf391f15d26630
WikiMIA25_WikiMIA_length32_00030.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00030.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,3d5019ab1e45a54e5d151967a6400c90
WikiMIA25_WikiMIA_length32_00031.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00031.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,4ee821418bbac3aaa6ef1e0a093b36a4
WikiMIA25_WikiMIA_length32_00032.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00032.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,d715a40645e523bdb7633abd1a0f6828
WikiMIA25_WikiMIA_length32_00033.txt,dataset/raw/wikimia25/WikiMIA25_WikiMIA_length32_00033.txt,wikimia,WikiMIA25,WikiMIA_length32,english,0,non_member,733c931eddb97b2d66cb9d1dc59aeeed
